processo,tipo_anomalia,descricao,arquivo_origem,numero_linha_arquivo
0001837-83.2025.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1083
0001945-19.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1084
0002159-10.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1088
0002195-52.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1090
0002205-92.2025.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1091
0002015-36.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1097
0002445-85.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1098
0001628-17.2025.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1101
0002034-38.2025.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1110
0002101-07.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1111
0002191-15.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1114
0000444-26.2025.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1117
0002649-28.2025.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1122
0000388-60.2026.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1127
0002001-52.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1128
0000098-41.2026.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1134
0000247-41.2026.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1136
0002237-04.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1138
0001870-73.2025.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1144
0002110-66.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1147
0002411-13.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1148
0001967-74.2025.5.12.0057,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1151
0002330-60.2025.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1153
0002810-38.2025.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1155
0000145-15.2026.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1161
0002389-52.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1163
0002796-54.2025.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1166
0002888-36.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1168
0002795-69.2025.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1172
0002340-07.2025.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1173
0001615-22.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1176
0002766-23.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1187
0002936-92.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1189
0002662-31.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1195
0002846-84.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1203
0002138-34.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1205
0002004-07.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1210
0002202-44.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1214
0002396-44.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1215
0001080-93.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1221
0002221-46.2025.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1233
0003685-91.2025.5.12.0062,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1236
0002022-28.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1239
0002203-29.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1247
0002802-65.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1249
0000994-21.2025.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1254
0000404-14.2026.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1260
0000397-22.2026.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1263
0000555-73.2026.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1265
0002196-33.2025.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1269
0002608-65.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1271
0000437-04.2026.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1274
0001761-59.2025.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1276
0002392-03.2025.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1280
0002610-35.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1281
0000227-46.2026.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1285
0000531-49.2026.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1287
0000289-86.2026.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1288
0002176-46.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1291
0002451-92.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1292
0000262-06.2026.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1297
0000228-35.2026.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1298
0002466-57.2025.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1300
0002493-74.2024.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1304
0000396-33.2026.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1307
0000575-68.2026.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1310
0000532-30.2026.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1318
0000418-91.2026.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1326
0000633-67.2026.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1331
0001913-44.2024.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1333
0000609-43.2026.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1335
0002483-93.2025.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1339
0000703-84.2026.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1347
0003025-18.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1353
0000796-47.2026.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1355
0002342-78.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1368
0002343-59.2025.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1374
0002535-89.2025.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1379
0000922-97.2026.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1384
0002548-88.2025.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1387
0002683-03.2025.5.12.0025,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1388
0002980-40.2025.5.12.0015,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1491
0000345-52.2026.5.12.0015,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1495
0003051-42.2025.5.12.0015,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1499
0000002-56.2026.5.12.0015,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1505
0000775-75.2026.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1533
0003179-62.2025.5.12.0015,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1538
0002307-21.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1540
0000329-72.2026.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1542
0002854-87.2025.5.12.0015,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1545
0002399-96.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1547
0000565-24.2026.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1549
0002197-22.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1553
0002956-12.2025.5.12.0015,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1556
0002093-30.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1558
0002522-23.2025.5.12.0015,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1563
0000512-69.2026.5.12.0015,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_30-07-2026.CSV,1565
0002239-71.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_31-07-2026.CSV,135
0000893-85.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_31-07-2026.CSV,144
0001587-54.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_31-07-2026.CSV,147
0000350-48.2026.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_31-07-2026.CSV,152
0002349-70.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_31-07-2026.CSV,161
0002609-50.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_31-07-2026.CSV,164
0002153-03.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_31-07-2026.CSV,167
0002561-91.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_31-07-2026.CSV,176
0002131-42.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_31-07-2026.CSV,182
0002351-40.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_31-07-2026.CSV,183
0002387-82.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_31-07-2026.CSV,192
0001487-02.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_31-07-2026.CSV,198
0002077-76.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_31-07-2026.CSV,203
0002109-81.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_31-07-2026.CSV,204
0002573-08.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_31-07-2026.CSV,207
0002573-08.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_31-07-2026.CSV,208
0001789-31.2025.5.12.0056,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_31-07-2026.CSV,212
0001927-24.2025.5.12.0015,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_31-07-2026.CSV,248
0000661-65.2026.5.12.0015,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_31-07-2026.CSV,250
0000287-49.2026.5.12.0015,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_31-07-2026.CSV,253
0000628-75.2026.5.12.0015,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_31-07-2026.CSV,258
0000462-43.2026.5.12.0015,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_31-07-2026.CSV,261
0000215-62.2026.5.12.0015,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_31-07-2026.CSV,264
0000548-14.2026.5.12.0015,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_31-07-2026.CSV,267
0000430-38.2026.5.12.0015,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_31-07-2026.CSV,273
0002993-39.2025.5.12.0015,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_31-07-2026.CSV,277
0003147-57.2025.5.12.0015,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_31-07-2026.CSV,281
0003148-42.2025.5.12.0015,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_31-07-2026.CSV,284
0000001-71.2026.5.12.0015,UNIDADE_NAO_CLASSIFICADA,Unidade nao classificada: 'NÚCLEO DE JUSTIÇA 4.0 DE COOPERAÇÃO JUDICIÁRIA',processos_31-07-2026.CSV,291
